TP9,AF7,AF8,TP10,Right AUX,wordClass
19.043,28.809,27.832,2.441,0.488,56
30.273,29.297,28.809,21.484,-16.113,56
42.969,29.297,30.762,40.039,-47.852,56
35.645,32.227,33.203,26.367,13.184,56
26.367,34.18,34.180,14.16,58.594,56
31.25,33.691,34.668,24.414,43.457,56
41.504,35.156,34.668,41.992,44.434,56
34.18,31.25,34.668,31.738,68.848,56
18.555,30.273,30.273,6.348,32.715,56
28.32,37.109,35.156,19.531,-18.066,56
34.668,31.738,36.621,41.504,-15.137,56
18.555,25.391,26.367,25.391,35.645,56
6.348,28.32,27.832,4.395,61.523,56
10.742,27.344,33.203,6.348,16.113,56
27.832,29.785,35.156,26.855,16.113,56
35.645,33.203,36.133,37.109,-0.977,56
31.25,33.691,36.133,20.508,-2.93,56
25.391,34.18,36.133,10.254,4.395,56
37.109,35.156,33.203,24.902,-5.371,56
47.852,35.156,35.645,40.527,24.902,56
39.551,35.156,36.133,29.297,22.949,56
34.18,34.668,34.180,17.578,11.719,56
34.18,33.691,41.504,24.902,24.414,56
42.969,30.273,41.992,42.969,54.688,56
36.621,27.344,33.203,33.203,78.613,56
18.066,27.344,31.250,5.859,62.988,56
23.926,30.273,30.273,11.719,63.477,56
46.387,31.25,31.250,42.969,-13.184,56
45.898,30.273,32.715,42.969,-17.09,56
33.203,30.273,32.227,17.09,21.973,56
31.25,30.762,31.250,11.23,-0.488,56
38.086,32.715,33.203,32.227,-8.789,56
45.898,32.715,35.156,45.41,-3.906,56
35.156,31.25,36.621,30.273,19.531,56
30.273,35.156,37.598,23.926,23.926,56
34.668,30.762,31.250,29.785,60.059,56
39.062,24.414,26.367,37.109,56.641,56
35.645,29.297,32.227,29.785,26.367,56
27.344,32.227,36.133,18.066,18.555,56
26.855,31.25,36.133,21.484,33.691,56
38.574,31.25,33.203,35.645,101.562,56
39.062,33.203,33.691,32.715,82.031,133
24.902,32.715,33.691,9.277,35.645,133
24.414,32.715,32.715,4.395,61.523,133
41.504,31.738,31.738,26.855,32.715,133
45.898,33.203,34.180,42.969,47.852,133
31.25,38.086,38.574,25.879,22.949,133
21.484,33.203,34.180,5.371,13.672,133
30.273,29.785,30.762,24.902,41.016,133
41.016,33.203,32.227,44.922,-4.395,133
25.879,30.762,31.250,21.973,10.742,133
17.578,28.32,31.250,6.348,39.551,133
33.203,32.715,30.273,19.531,19.531,133
47.363,34.18,28.809,39.062,45.898,133
38.574,32.715,32.227,34.18,49.316,133
28.809,35.156,32.715,19.531,31.25,133
33.691,34.668,32.227,22.949,17.578,133
43.457,31.738,35.645,43.457,32.227,133
36.621,32.227,34.668,34.18,17.578,133
22.949,37.598,34.668,6.836,37.109,133
23.438,35.645,32.227,5.371,31.738,133
24.902,26.855,23.438,17.578,-48.828,133
22.461,31.25,24.902,18.555,-24.414,133
11.719,32.715,24.902,-2.441,50.781,133
9.277,30.762,22.461,-8.301,4.883,133
23.926,30.762,25.391,15.137,-34.668,133
34.668,31.25,29.785,34.668,24.414,133
24.414,32.227,33.691,17.09,58.594,133
20.508,37.598,32.715,1.953,18.555,133
26.367,38.574,32.227,12.695,-5.859,133
37.109,35.156,32.715,35.645,33.203,133
30.762,37.109,30.762,27.344,66.895,133
22.461,39.551,35.156,9.277,53.223,133
35.645,40.039,36.621,17.578,53.711,133
45.898,35.645,27.832,33.203,38.086,133
39.062,34.668,28.809,31.738,27.344,133
27.832,35.156,30.762,12.207,17.09,133
21.973,34.668,28.320,3.906,-27.344,133
27.344,34.18,31.738,20.508,3.906,133
39.062,34.668,33.691,33.691,6.836,133
28.32,34.668,33.691,17.578,-35.645,133
20.996,31.738,31.738,5.859,-15.625,133
36.621,33.691,28.809,23.926,-8.301,133
47.852,35.645,29.785,42.969,-8.301,133
37.598,34.18,30.273,23.438,12.207,133
23.438,32.715,27.832,2.93,21.973,133
29.785,35.645,29.297,13.672,44.922,133
45.898,42.48,31.738,39.551,82.52,133
30.273,37.598,30.273,25.391,71.777,133
14.16,31.25,24.902,-3.906,-12.695,133
18.555,31.738,24.414,0.977,8.301,133
28.32,30.273,29.785,25.391,73.73,133
27.344,27.344,32.227,26.855,28.32,96
15.625,28.809,29.785,3.418,0.488,96
19.531,32.227,28.320,-4.395,29.785,96
31.25,30.762,31.250,18.555,86.426,96
32.227,29.785,33.691,31.25,134.277,96
27.344,34.668,35.156,15.625,65.918,96
28.809,34.18,37.598,7.324,18.555,96
27.832,23.926,29.785,14.648,51.27,96
33.203,23.926,27.832,30.762,84.961,96
23.438,27.344,33.203,20.02,23.926,96
12.207,27.344,33.203,0.0,-23.926,96
16.113,26.367,34.180,11.23,31.25,96
28.32,28.809,36.133,38.086,23.438,96
30.762,33.203,34.180,30.762,-13.184,96
13.672,29.785,34.668,4.395,35.645,96
9.766,27.344,34.180,0.0,18.066,96
28.32,28.32,33.691,24.414,28.32,96
32.227,30.762,33.691,33.203,49.316,96
16.602,27.832,34.180,8.301,56.152,96
20.996,31.25,37.598,3.906,45.41,96
39.551,35.156,40.039,26.367,21.973,96
38.086,31.25,33.203,25.879,75.195,96
24.902,33.203,26.367,11.23,45.41,96
22.461,35.156,26.855,7.324,-6.836,96
31.738,31.25,31.738,20.02,-0.488,96
42.969,29.297,36.133,42.48,16.602,96
30.762,28.809,32.227,30.762,78.613,96
17.578,26.855,30.273,8.301,78.125,96
30.273,29.297,32.715,10.742,25.879,96
41.992,31.25,30.273,30.762,39.551,96
36.621,31.738,28.320,30.273,31.738,96
26.367,31.738,28.320,9.277,1.465,96
30.273,30.762,27.344,10.254,7.812,96
50.293,35.645,33.203,39.062,46.875,96
44.922,35.645,31.738,38.574,20.508,96
18.555,31.738,22.949,10.254,37.109,96
14.648,31.738,23.438,7.812,71.289,96
27.832,31.25,23.438,24.414,39.551,96
33.691,30.273,26.367,35.156,45.41,96
21.973,26.855,28.809,19.043,57.129,96
15.137,23.926,27.344,3.418,16.602,96
25.391,24.902,25.391,15.137,-6.836,96
37.598,23.438,25.879,32.715,41.016,96
27.344,24.902,28.320,23.926,19.043,96
16.602,31.25,32.227,8.789,25.879,96
21.484,26.367,28.320,8.789,36.621,96
37.598,27.344,24.902,29.297,13.184,96
28.809,32.715,29.297,25.879,79.102,96
14.648,34.668,28.320,0.0,36.133,96
20.508,34.18,30.273,2.93,-12.207,96
28.32,31.25,30.273,26.367,16.113,96
35.156,32.715,28.809,34.668,34.18,96
25.879,33.203,32.715,11.719,43.945,5
14.648,33.203,34.180,-1.465,10.742,5
27.832,31.25,33.203,21.484,22.461,5
39.062,26.367,34.180,44.434,-33.203,5
25.391,27.344,35.156,25.391,-71.289,5
15.625,29.785,30.762,5.859,39.062,5
27.832,33.203,34.668,23.438,36.133,5
35.156,28.32,34.180,39.551,-2.93,5
20.996,24.902,30.762,26.367,23.926,5
14.648,27.832,32.227,14.16,24.414,5
17.578,26.367,28.320,22.461,-30.273,5
33.203,26.855,27.344,41.504,16.113,5
35.156,29.297,31.738,41.992,17.09,5
19.043,30.273,35.156,18.555,28.32,5
20.02,28.809,32.715,13.184,36.133,5
29.785,25.391,31.738,36.133,5.371,5
34.18,25.391,33.691,43.457,7.812,5
25.391,30.273,36.133,23.926,-19.043,5
19.043,34.18,38.086,16.113,0.488,5
27.832,29.297,30.273,25.879,21.484,5
36.133,26.367,27.344,41.992,41.504,5
24.414,26.367,32.715,25.879,66.406,5
13.184,25.879,32.227,4.395,-31.25,5
21.973,27.344,29.297,14.648,-72.266,5
37.109,27.832,31.738,39.551,9.766,5
32.227,28.809,32.715,32.715,17.09,5
18.555,29.785,29.297,8.301,-4.883,5
30.273,34.668,34.180,16.113,18.066,5
44.434,32.715,33.691,33.203,18.555,5
30.273,25.391,23.926,28.32,9.277,5
17.09,28.32,22.949,8.789,56.641,5
19.043,29.785,24.414,5.371,44.434,5
35.645,30.762,26.855,26.367,-11.23,5
40.527,36.133,29.785,40.039,0.0,5
27.832,34.668,30.273,20.996,18.555,5
23.926,31.738,28.809,7.324,9.277,5
32.715,33.691,30.273,26.855,43.457,5
45.41,31.25,30.762,45.898,18.066,5
37.109,29.785,34.180,31.738,-4.883,5
18.066,28.809,32.227,4.395,61.035,5
20.508,29.297,26.855,8.789,48.34,5
32.715,30.762,28.809,29.785,-8.789,5
29.297,31.738,33.203,27.344,22.949,5
19.043,33.691,34.180,8.301,44.434,5
16.602,28.809,27.832,2.441,5.371,5
27.344,27.344,24.414,21.484,8.789,5
30.273,29.297,26.367,26.855,34.18,5
19.043,28.809,29.297,4.883,11.719,5
18.066,29.297,29.297,-4.883,22.949,5
28.32,29.785,27.832,15.137,41.992,5
39.062,30.762,30.273,32.715,52.246,5
33.203,35.645,31.250,16.113,41.992,112
24.902,33.691,30.273,3.906,48.828,112
31.25,32.715,32.227,16.113,23.926,112
45.898,38.086,33.691,36.621,11.719,112
36.133,39.062,33.203,25.879,39.062,112
20.02,34.18,30.762,2.441,46.387,112
35.156,36.133,34.180,10.742,26.367,112
49.805,39.062,36.133,37.109,6.836,112
33.691,29.297,29.297,28.32,9.766,112
15.137,26.367,27.832,5.859,19.531,112
21.973,29.297,31.738,8.301,25.391,112
40.039,29.297,32.227,29.785,41.504,112
37.598,28.32,29.785,38.086,71.289,112
23.438,28.32,29.785,15.137,62.5,112
20.02,28.32,34.180,4.395,53.711,112
27.344,29.297,36.621,22.461,21.973,112
33.203,29.297,35.156,42.48,-38.086,112
19.043,29.297,35.645,25.879,4.883,112
15.625,32.715,36.621,9.766,8.301,112
27.344,27.832,30.273,19.043,10.254,112
32.715,22.461,26.367,34.18,100.098,112
21.484,25.879,29.785,21.973,81.055,112
8.301,26.855,27.832,4.395,17.578,112
16.602,27.344,29.785,10.254,57.129,112
30.273,29.297,33.203,27.344,3.418,112
30.273,32.227,31.250,31.25,7.812,112
23.438,28.809,28.809,12.207,48.34,112
28.32,26.855,29.785,9.277,-34.18,112
46.875,33.203,31.250,32.227,-5.859,112
54.688,34.668,31.738,45.41,56.641,112
35.156,30.762,30.273,20.508,47.852,112
28.809,32.715,31.250,8.301,31.25,112
47.852,33.691,36.133,34.18,5.371,112
47.852,27.344,30.762,44.434,51.758,112
33.691,28.809,27.344,27.344,42.48,112
30.762,29.297,31.738,17.09,18.066,112
36.133,31.738,32.227,21.484,18.555,112
45.898,35.645,33.203,41.016,9.766,112
38.086,34.668,33.203,35.645,43.457,112
28.809,35.645,34.668,17.578,60.547,112
29.785,33.691,35.156,18.555,65.918,112
34.18,29.297,33.203,33.691,80.566,112
33.203,29.297,36.621,40.527,41.016,112
20.02,30.273,37.598,18.066,-0.977,112
22.461,29.785,33.691,11.719,-17.09,112
37.109,30.762,36.133,33.691,-9.277,112
37.109,30.762,40.039,42.969,38.086,112
17.09,26.855,34.668,20.02,-35.156,112
14.648,24.414,33.203,7.812,-8.301,112
28.32,27.344,32.715,26.855,50.293,112
37.109,31.738,33.691,41.504,-12.695,112
31.25,34.18,35.156,24.414,-20.02,112
25.879,34.18,31.738,7.324,22.949,73
31.738,34.18,31.250,15.137,19.043,73
41.504,33.691,31.250,33.691,-1.465,73
38.086,34.18,32.227,27.832,20.996,73
23.926,35.645,30.273,5.859,-4.395,73
27.832,34.668,27.832,8.789,29.785,73
40.527,29.785,28.320,33.691,75.195,73
40.527,31.25,30.273,39.062,32.715,73
24.414,32.227,33.203,16.113,8.301,73
20.996,29.785,33.691,10.742,2.441,73
33.203,32.715,33.691,30.273,-4.395,73
41.016,34.668,36.133,44.922,-12.695,73
26.855,32.227,34.668,22.461,0.488,73
16.602,30.762,34.180,6.836,39.062,73
26.367,26.855,34.668,19.531,58.594,73
28.32,23.438,26.855,29.297,41.504,73
18.555,26.855,28.809,21.973,51.758,73
12.207,30.762,29.785,0.977,43.945,73
16.113,28.32,24.414,1.465,16.113,73
26.855,27.344,28.809,27.832,41.992,73
28.32,31.738,33.203,32.227,20.508,73
16.602,33.691,32.715,6.348,24.902,73
15.625,29.785,34.668,0.977,18.555,73
31.25,25.879,33.203,32.227,18.066,73
37.598,30.762,38.086,40.527,12.207,73
20.02,34.18,38.574,6.836,-31.738,73
16.113,30.762,23.926,-6.836,-34.668,73
30.273,31.25,23.438,10.254,12.207,73
32.227,32.715,27.832,24.902,62.5,73
23.438,32.227,28.320,10.254,90.82,73
21.484,32.715,32.715,0.977,60.547,73
34.668,33.691,35.645,16.602,17.09,73
43.457,32.227,33.203,35.645,64.453,73
34.18,32.227,28.809,28.809,51.27,73
20.996,32.227,29.785,9.277,-26.367,73
21.484,31.25,33.691,16.602,-23.926,73
36.621,29.785,33.691,33.691,27.344,73
44.922,34.18,38.086,35.156,74.707,73
28.809,34.18,36.133,15.137,48.34,73
18.066,27.344,26.855,3.418,41.016,73
31.25,28.32,27.832,20.02,99.121,73
38.574,32.227,31.250,28.809,78.125,73
23.438,32.715,30.273,15.137,34.668,73
17.09,31.25,27.832,6.836,56.152,73
27.344,30.273,28.809,21.973,77.637,73
39.551,29.297,30.273,41.016,68.359,73
33.203,31.738,28.320,27.344,49.316,73
27.832,33.691,29.785,11.719,14.648,73
32.715,33.203,29.297,18.555,-0.488,73
41.016,33.691,28.809,37.109,43.457,73
37.598,35.156,31.250,33.203,95.215,73
23.926,34.668,30.273,8.301,51.27,94
36.621,40.039,31.738,12.207,-1.465,94
51.27,41.016,32.715,36.133,12.207,94
39.062,32.715,27.344,32.227,52.734,94
25.391,31.25,23.438,8.789,51.27,94
32.227,33.203,24.414,3.418,-50.781,94
41.016,33.203,26.855,20.508,-32.227,94
36.133,32.715,24.902,32.227,69.336,94
26.855,32.715,24.902,15.137,40.039,94
24.414,35.156,27.832,7.812,-8.789,94
33.691,31.738,27.344,23.926,23.926,94
45.898,28.32,26.367,36.133,38.574,94
35.156,29.785,28.320,19.043,3.906,94
21.484,27.344,28.320,4.883,63.965,94
28.32,27.832,24.414,14.648,26.367,94
38.086,30.762,23.926,32.227,-13.184,94
36.133,30.762,32.227,36.621,62.988,94
17.09,27.832,27.344,12.207,65.43,94
18.066,27.344,22.461,5.859,52.246,94
39.062,25.879,27.344,31.738,19.531,94
40.527,27.832,28.809,34.18,19.043,94
24.414,30.273,30.762,13.672,65.918,94
25.391,31.25,31.250,8.301,46.387,94
38.086,32.715,31.250,26.855,28.809,94
45.41,35.645,37.109,38.574,35.156,94
35.156,35.156,36.621,18.066,42.48,94
22.461,32.227,31.250,1.953,10.254,94
35.156,36.133,34.668,20.996,12.695,94
46.387,34.18,32.715,38.086,46.387,94
29.785,28.809,22.949,16.602,-2.441,94
21.484,29.297,22.949,2.441,-38.086,94
22.461,28.809,23.926,8.301,19.043,94
32.227,28.32,22.949,25.391,68.848,94
35.645,31.25,24.414,23.926,1.465,94
21.973,30.273,24.902,3.418,-3.418,94
20.02,25.879,26.367,4.395,24.902,94
31.25,28.32,26.367,21.484,43.945,94
34.668,31.738,28.809,27.832,51.758,94
24.902,29.297,28.320,13.672,39.551,94
20.02,28.32,26.855,5.859,36.133,94
32.715,30.762,28.809,25.391,54.688,94
40.527,32.715,30.762,39.551,52.734,94
23.438,33.203,31.738,22.461,6.836,94
17.09,32.715,36.621,13.184,1.953,94
24.902,32.227,37.598,23.438,77.148,94
28.32,26.367,26.367,33.691,82.52,94
26.367,25.879,27.344,25.879,30.762,94
16.602,28.32,30.273,8.301,-34.668,94
19.531,28.32,28.320,13.672,-52.246,94
33.691,28.809,31.738,40.039,43.457,94
28.32,29.297,31.738,35.156,16.602,94
16.602,32.715,27.832,9.766,12.695,94
25.391,36.621,31.250,11.23,22.461,147
35.645,32.715,30.273,30.762,19.043,147
34.668,31.738,27.344,30.762,30.273,147
26.855,34.18,27.344,8.301,2.93,147
24.902,31.25,28.320,6.348,-41.016,147
33.203,31.738,31.738,20.508,-30.762,147
43.457,32.715,32.227,28.809,23.438,147
32.227,32.715,32.227,16.113,51.758,147
20.996,32.227,30.273,-1.465,28.32,147
24.902,31.738,25.391,4.883,65.918,147
41.992,35.645,34.180,32.715,76.172,147
38.086,35.156,39.062,28.32,9.766,147
15.625,28.809,25.391,-4.395,8.789,147
17.09,25.391,24.902,-3.906,14.648,147
32.715,27.832,31.738,26.855,14.16,147
31.738,32.227,36.133,31.738,-6.348,147
14.16,30.273,36.133,9.277,17.09,147
16.602,27.344,31.250,5.371,57.617,147
33.203,26.855,32.715,25.879,-5.859,147
34.18,29.297,33.691,32.715,-35.156,147
22.461,28.32,31.738,11.719,25.391,147
20.02,24.414,30.273,-0.488,10.742,147
23.438,23.438,31.738,15.137,-1.465,147
29.297,23.926,33.203,39.062,38.086,147
19.043,22.949,33.691,23.926,23.926,147
16.113,25.391,29.297,7.812,36.621,147
23.438,26.367,27.344,16.113,32.715,147
30.762,23.926,34.180,36.133,-10.254,147
31.25,25.391,38.086,34.18,41.992,147
12.695,22.949,29.785,8.789,0.977,147
14.648,22.461,26.855,8.301,-1.465,147
28.809,25.879,29.297,27.832,57.617,147
28.32,26.367,32.715,27.832,30.273,147
20.508,27.344,33.203,10.254,12.695,147
19.531,28.32,28.809,5.859,-9.277,147
34.668,26.855,28.809,22.461,41.992,147
41.504,30.762,33.691,35.156,37.109,147
23.926,32.227,34.180,17.09,27.832,147
20.996,29.785,32.715,9.766,45.41,147
29.785,29.785,32.227,23.438,-7.812,147
39.551,32.715,34.180,43.945,24.414,147
39.062,36.133,37.598,36.621,71.289,147
23.926,32.227,31.738,10.254,40.527,147
26.367,27.344,27.832,16.113,7.324,147
37.109,26.367,30.273,39.062,0.488,147
28.809,26.367,31.250,34.18,25.391,147
21.484,26.855,33.203,18.066,41.504,147
27.832,27.344,30.273,15.625,30.762,147
42.969,33.203,29.785,35.645,17.578,147
43.945,34.668,32.715,41.504,67.871,147
32.227,32.227,29.297,15.625,47.852,147
27.344,29.297,31.250,8.301,76.172,142
36.133,27.344,29.785,28.809,87.402,142
42.48,30.762,26.367,41.504,29.785,142
30.762,32.227,28.320,20.996,-6.836,142
26.367,34.668,29.785,7.812,-6.836,142
30.273,36.133,35.645,27.344,13.184,142
33.203,28.809,31.738,38.086,0.488,142
20.996,24.902,25.391,19.043,-34.668,142
14.16,26.855,27.344,4.395,-12.695,142
26.855,31.25,29.297,13.184,30.762,142
39.551,32.227,30.273,33.691,24.902,142
36.133,31.25,27.832,29.785,37.598,142
22.949,32.227,26.855,4.883,34.668,142
21.973,31.738,26.855,2.441,25.391,142
34.18,28.32,23.438,26.855,32.715,142
34.18,27.832,25.879,29.785,44.434,142
15.137,27.344,30.273,3.418,13.184,142
10.254,27.344,27.344,-6.836,17.578,142
22.949,27.832,22.949,12.695,75.684,142
34.668,30.762,31.250,34.668,102.539,142
22.949,28.32,30.762,15.137,40.039,142
12.695,25.879,22.461,0.0,43.457,142
21.484,28.32,24.414,18.555,70.801,142
32.227,27.344,26.367,37.598,32.227,142
20.996,25.391,27.344,32.227,12.695,142
11.23,26.855,28.320,13.672,29.297,142
24.902,27.344,29.785,13.672,54.688,142
37.598,24.902,33.203,38.574,70.312,142
32.715,28.32,31.738,41.016,20.02,142
19.531,32.715,29.297,15.625,41.504,142
20.996,30.762,30.762,8.301,85.938,142
42.48,35.645,36.133,37.109,74.707,142
41.992,36.133,33.203,45.41,34.668,142
18.066,30.762,25.391,16.113,-7.812,142
17.578,29.785,25.391,8.789,48.34,142
26.855,28.32,27.832,21.484,35.156,142
34.668,31.25,29.785,40.527,72.266,142
27.344,33.203,30.762,33.203,40.039,142
15.137,28.809,31.738,9.766,-4.883,142
24.414,28.32,28.809,18.066,4.883,142
40.039,31.25,32.715,40.039,5.371,142
31.738,30.273,35.645,31.25,23.926,142
22.461,29.785,32.227,8.301,13.184,142
26.855,29.297,32.227,13.672,37.598,142
39.551,32.715,35.156,43.945,52.734,142
40.527,36.133,37.598,50.293,45.41,142
14.648,28.809,31.250,17.09,74.219,142
17.09,27.344,26.367,3.418,68.359,142
33.691,31.738,29.297,22.949,48.34,142
40.039,32.227,32.227,37.598,38.086,142
26.367,34.18,30.273,15.137,48.34,142
19.531,32.715,32.227,-1.953,66.406,142
33.203,32.227,33.691,16.602,58.105,111
41.016,33.203,30.762,34.668,38.086,111
27.832,32.715,31.738,21.484,30.762,111
12.695,33.691,34.180,2.93,75.195,111
18.555,34.18,31.250,7.812,5.371,111
28.809,31.25,27.832,27.832,14.16,111
26.367,30.273,31.250,26.367,48.828,111
18.066,33.691,36.133,6.836,28.809,111
14.16,29.297,32.227,-0.977,2.441,111
23.438,22.949,26.855,20.02,-10.254,111
23.926,22.461,30.762,33.203,-6.836,111
7.812,26.367,32.715,11.719,-1.465,111
9.277,27.832,32.227,0.977,-11.719,111
29.297,26.855,32.715,22.461,-35.645,111
36.133,29.785,32.227,34.668,3.906,111
18.555,32.227,30.762,11.719,8.301,111
17.09,31.25,30.273,2.93,3.418,111
32.227,32.227,29.785,15.625,48.828,111
39.551,34.18,30.273,32.715,39.551,111
25.879,32.715,30.762,23.438,30.273,111
13.672,32.715,29.297,2.441,75.195,111
25.879,32.227,39.062,17.578,94.727,111
34.18,26.367,33.203,36.621,43.945,111
23.926,23.926,22.949,24.902,-11.23,111
17.578,27.832,27.832,10.742,-15.625,111
19.531,30.762,31.738,6.348,-31.738,111
36.133,33.203,34.180,29.297,-16.113,111
37.598,32.715,35.645,38.086,0.0,111
21.484,29.297,32.715,13.184,40.039,111
20.508,30.273,32.227,7.324,20.508,111
29.297,31.738,32.715,23.438,20.02,111
39.551,34.18,31.250,37.598,88.867,111
32.715,32.715,30.762,28.809,32.227,111
22.949,29.785,31.738,15.625,-0.488,111
28.809,28.809,30.762,18.066,7.812,111
42.969,32.227,35.645,44.434,51.27,111
33.691,34.668,39.551,40.039,21.973,111
13.672,29.297,32.715,6.836,-29.297,111
18.066,26.855,28.809,10.742,21.973,111
34.668,28.32,28.320,36.133,2.441,111
37.109,27.832,29.297,30.762,2.93,111
24.414,28.809,31.738,7.812,44.922,111
21.973,30.273,32.227,8.301,24.902,111
36.133,27.344,31.738,28.32,11.719,111
41.016,29.785,33.203,41.016,9.766,111
35.645,33.203,33.691,23.926,19.531,111
33.203,32.227,32.227,14.648,39.062,111
38.086,32.227,30.273,30.273,42.48,111
48.828,29.297,30.762,48.828,62.5,111
46.387,28.32,32.227,35.156,12.695,111
35.156,30.273,32.715,16.113,15.625,111
36.621,28.32,33.691,27.344,25.879,20
46.387,29.785,37.598,46.387,3.906,20
38.574,35.156,33.691,32.227,21.973,20
23.438,29.297,25.391,4.395,40.039,20
22.461,25.391,28.320,9.277,54.199,20
34.668,27.832,28.320,31.25,8.789,20
37.109,31.738,27.832,34.668,0.488,20
21.484,32.715,30.273,12.207,11.23,20
19.531,30.273,30.273,9.277,10.742,20
30.273,28.32,32.715,29.297,26.855,20
33.691,30.762,33.203,35.645,26.855,20
19.531,33.203,30.273,13.672,28.32,20
15.137,30.273,29.785,0.0,20.996,20
21.484,26.367,29.297,16.602,34.668,20
37.109,32.227,34.668,41.016,107.91,20
41.504,39.062,37.109,31.738,115.723,20
24.902,35.156,30.273,8.789,3.906,20
26.855,33.691,27.344,14.648,-29.785,20
37.109,34.668,30.762,35.156,22.949,20
34.668,36.133,35.156,34.668,12.207,20
20.996,35.645,35.645,14.16,0.977,20
19.043,33.203,30.762,8.301,51.758,20
31.25,35.156,28.320,27.344,84.473,20
36.133,38.086,33.203,35.645,65.918,20
28.32,36.621,36.133,18.066,-13.184,20
29.297,37.109,34.180,13.184,-20.508,20
43.945,40.039,35.645,31.25,4.883,20
47.363,38.574,37.598,42.48,47.852,20
35.645,37.598,39.551,24.902,20.02,20
28.32,38.086,36.133,13.184,9.277,20
33.691,35.156,32.715,26.855,63.965,20
39.062,31.738,35.156,48.34,18.066,20
28.32,28.809,34.180,39.062,-6.348,20
24.902,31.25,36.133,18.066,-15.625,20
30.273,31.25,37.109,18.555,38.086,20
33.203,23.926,29.297,30.273,64.941,20
29.785,24.414,32.227,27.344,18.066,20
19.531,27.832,34.668,6.348,51.27,20
19.531,27.832,29.785,3.418,50.293,20
29.785,23.926,28.809,21.973,41.016,20
33.691,24.902,26.855,30.762,46.875,20
21.484,27.832,25.879,12.207,12.207,20
18.066,27.344,27.344,6.836,-16.113,20
29.297,29.297,28.809,24.902,-28.32,20
32.227,28.809,29.297,37.598,26.855,20
26.855,29.785,32.715,19.043,59.082,20
20.02,28.809,29.297,2.441,42.48,20
27.832,31.25,30.762,19.043,101.562,20
38.086,29.297,31.250,38.086,42.969,20
20.02,24.414,20.020,20.508,-12.207,20
12.207,26.855,20.020,4.395,60.547,20
22.949,26.367,22.949,11.719,45.41,20
36.621,26.367,22.949,32.715,-4.883,106
33.203,26.855,26.855,35.645,17.578,106
20.508,25.879,30.273,18.555,2.93,106
22.949,23.926,29.297,16.602,-15.137,106
35.156,22.949,26.855,32.227,10.254,106
41.504,25.879,27.344,43.457,-8.301,106
31.738,25.879,29.785,28.32,-21.973,106
25.391,26.367,26.855,9.277,-26.367,106
37.109,29.785,23.926,20.02,12.207,106
44.434,31.738,26.367,37.109,15.137,106
31.25,33.691,27.832,20.02,20.02,106
26.367,29.785,23.438,4.395,60.547,106
32.227,29.297,26.855,16.602,24.902,106
46.387,34.668,32.715,46.387,45.898,106
33.203,28.809,28.320,37.109,59.082,106
